energy,total.dn,total.up,Mn.s.up,Mn.s.dn,Mn.p.up,Mn.p.dn,Mn.d.up,Mn.d.dn,Li.s.up,Li.s.dn,Li.p.up,Li.p.dn,Li.d.up,Li.d.dn,Si.s.up,Si.s.dn,Si.p.up,Si.p.dn,Si.d.up,Si.d.dn
+15.8029,5.690e-01,7.873e-01,7.600e-03,5.900e-03,5.180e-02,3.640e-02,7.870e-02,4.950e-02,1.240e-02,9.300e-03,3.420e-02,2.590e-02,0.000e+00,0.000e+00,5.400e-03,3.000e-03,3.670e-02,2.510e-02,7.520e-02,5.850e-02
+15.8362,5.772e-01,8.102e-01,7.800e-03,6.000e-03,5.330e-02,3.860e-02,8.130e-02,5.030e-02,1.240e-02,1.000e-02,3.490e-02,2.590e-02,0.000e+00,0.000e+00,5.600e-03,3.600e-03,3.740e-02,2.510e-02,7.770e-02,5.830e-02
+15.8695,5.889e-01,8.194e-01,7.600e-03,6.100e-03,5.420e-02,4.150e-02,8.270e-02,5.090e-02,1.200e-02,1.090e-02,3.490e-02,2.610e-02,0.000e+00,0.000e+00,5.800e-03,4.300e-03,3.670e-02,2.560e-02,7.930e-02,5.860e-02
+15.9027,5.937e-01,8.200e-01,7.300e-03,6.200e-03,5.480e-02,4.250e-02,8.290e-02,5.120e-02,1.140e-02,1.100e-02,3.430e-02,2.620e-02,0.000e+00,0.000e+00,5.900e-03,4.500e-03,3.520e-02,2.550e-02,7.990e-02,5.840e-02
+15.9360,5.925e-01,9.213e-01,1.290e-02,6.300e-03,6.000e-02,4.220e-02,8.740e-02,5.160e-02,1.190e-02,1.050e-02,3.730e-02,2.610e-02,0.000e+00,0.000e+00,6.400e-03,4.400e-03,4.040e-02,2.550e-02,8.920e-02,5.760e-02
+15.9693,5.956e-01,9.693e-01,1.130e-02,6.400e-03,6.660e-02,4.220e-02,9.100e-02,5.210e-02,1.310e-02,1.010e-02,4.080e-02,2.600e-02,0.000e+00,0.000e+00,7.600e-03,4.400e-03,4.450e-02,2.560e-02,9.490e-02,5.720e-02
+16.0025,6.080e-01,1.016e+00,1.100e-02,6.700e-03,7.010e-02,4.200e-02,9.550e-02,5.360e-02,1.330e-02,9.700e-03,4.380e-02,2.610e-02,0.000e+00,0.000e+00,7.800e-03,4.300e-03,4.700e-02,2.610e-02,9.980e-02,5.830e-02
+16.0358,6.313e-01,1.070e+00,1.220e-02,7.100e-03,7.360e-02,4.310e-02,9.920e-02,5.540e-02,1.350e-02,9.800e-03,4.630e-02,2.700e-02,0.000e+00,0.000e+00,8.100e-03,4.400e-03,4.940e-02,2.740e-02,1.046e-01,6.090e-02
+16.0691,6.613e-01,1.145e+00,1.310e-02,7.500e-03,7.890e-02,4.520e-02,1.055e-01,5.730e-02,1.410e-02,1.020e-02,5.000e-02,2.800e-02,0.000e+00,0.000e+00,8.900e-03,4.700e-03,5.190e-02,2.940e-02,1.111e-01,6.400e-02
+16.1023,6.963e-01,1.264e+00,1.420e-02,8.100e-03,8.630e-02,4.750e-02,1.170e-01,5.950e-02,1.550e-02,1.080e-02,5.510e-02,2.910e-02,0.000e+00,0.000e+00,1.040e-02,5.200e-03,5.530e-02,3.150e-02,1.214e-01,6.800e-02
+16.1356,7.468e-01,1.207e+00,1.400e-02,9.100e-03,8.040e-02,5.020e-02,1.106e-01,6.290e-02,1.430e-02,1.170e-02,5.230e-02,3.080e-02,0.000e+00,0.000e+00,9.000e-03,5.700e-03,5.560e-02,3.470e-02,1.142e-01,7.360e-02
+16.1689,8.031e-01,1.183e+00,1.390e-02,1.050e-02,7.720e-02,5.320e-02,1.075e-01,6.660e-02,1.360e-02,1.270e-02,5.090e-02,3.270e-02,0.000e+00,0.000e+00,8.100e-03,6.200e-03,5.680e-02,3.840e-02,1.101e-01,7.940e-02
+16.2021,7.947e-01,1.274e+00,1.990e-02,9.300e-03,8.150e-02,5.380e-02,1.152e-01,6.610e-02,1.350e-02,1.230e-02,5.210e-02,3.120e-02,0.000e+00,0.000e+00,7.700e-03,6.400e-03,5.830e-02,3.650e-02,1.099e-01,7.880e-02
+16.2354,8.506e-01,1.223e+00,1.690e-02,1.360e-02,7.690e-02,5.650e-02,1.117e-01,6.710e-02,1.280e-02,1.230e-02,5.090e-02,3.190e-02,0.000e+00,0.000e+00,7.100e-03,6.800e-03,5.820e-02,3.830e-02,1.051e-01,8.430e-02
+16.2687,8.417e-01,1.198e+00,1.560e-02,1.060e-02,7.430e-02,5.810e-02,1.100e-01,6.770e-02,1.210e-02,1.250e-02,5.070e-02,3.160e-02,0.000e+00,0.000e+00,6.600e-03,7.200e-03,5.790e-02,3.830e-02,1.022e-01,8.330e-02
+16.3019,8.561e-01,1.123e+00,1.340e-02,1.050e-02,6.820e-02,6.070e-02,1.030e-01,6.790e-02,1.130e-02,1.280e-02,4.740e-02,3.260e-02,0.000e+00,0.000e+00,6.000e-03,7.600e-03,5.690e-02,4.010e-02,9.560e-02,8.370e-02
+16.3352,8.932e-01,1.065e+00,1.180e-02,1.100e-02,6.220e-02,6.480e-02,9.730e-02,6.890e-02,1.100e-02,1.340e-02,4.470e-02,3.460e-02,0.000e+00,0.000e+00,5.600e-03,8.300e-03,5.750e-02,4.350e-02,9.070e-02,8.610e-02
+16.3685,9.311e-01,1.084e+00,1.210e-02,1.150e-02,6.140e-02,6.890e-02,9.810e-02,7.020e-02,1.200e-02,1.390e-02,4.590e-02,3.660e-02,0.000e+00,0.000e+00,5.500e-03,9.000e-03,6.130e-02,4.680e-02,9.330e-02,8.870e-02
+16.4017,9.701e-01,1.263e+00,1.510e-02,1.220e-02,7.210e-02,7.180e-02,1.090e-01,7.200e-02,1.600e-02,1.400e-02,5.670e-02,3.840e-02,0.000e+00,0.000e+00,6.300e-03,9.300e-03,7.930e-02,4.980e-02,1.121e-01,9.130e-02
+16.4350,1.150e+00,1.117e+00,1.340e-02,1.370e-02,5.800e-02,8.140e-02,1.014e-01,8.510e-02,1.440e-02,1.550e-02,4.570e-02,4.340e-02,0.000e+00,0.000e+00,4.500e-03,1.200e-02,6.430e-02,5.660e-02,9.830e-02,1.117e-01
+16.4683,1.257e+00,9.054e-01,9.900e-03,1.500e-02,4.310e-02,8.700e-02,8.850e-02,9.240e-02,1.120e-02,1.610e-02,3.190e-02,4.710e-02,0.000e+00,0.000e+00,3.000e-03,1.330e-02,4.300e-02,6.180e-02,7.960e-02,1.225e-01
+16.5015,1.158e+00,8.793e-01,9.300e-03,1.530e-02,4.110e-02,8.300e-02,8.630e-02,8.260e-02,1.030e-02,1.420e-02,3.040e-02,4.620e-02,0.000e+00,0.000e+00,2.700e-03,1.110e-02,3.960e-02,6.170e-02,7.850e-02,1.074e-01
+16.5348,1.168e+00,8.583e-01,8.700e-03,1.550e-02,3.920e-02,8.360e-02,8.460e-02,8.290e-02,9.600e-03,1.360e-02,2.910e-02,4.720e-02,0.000e+00,0.000e+00,2.600e-03,1.100e-02,3.620e-02,6.290e-02,7.770e-02,1.071e-01
+16.5681,1.145e+00,9.038e-01,9.400e-03,1.510e-02,3.990e-02,8.050e-02,8.710e-02,8.160e-02,1.180e-02,1.250e-02,2.940e-02,4.620e-02,0.000e+00,0.000e+00,2.600e-03,1.020e-02,3.830e-02,6.190e-02,8.420e-02,1.038e-01
+16.6013,1.118e+00,9.107e-01,1.000e-02,1.470e-02,3.940e-02,7.660e-02,8.790e-02,8.000e-02,1.390e-02,1.130e-02,2.980e-02,4.460e-02,0.000e+00,0.000e+00,2.500e-03,9.200e-03,3.800e-02,6.110e-02,8.570e-02,9.980e-02
+16.6346,1.109e+00,8.846e-01,9.800e-03,1.450e-02,3.820e-02,7.560e-02,8.650e-02,7.900e-02,1.320e-02,1.040e-02,2.990e-02,4.470e-02,0.000e+00,0.000e+00,2.400e-03,8.700e-03,3.430e-02,6.130e-02,8.320e-02,9.810e-02
+16.6679,1.145e+00,1.092e+00,1.040e-02,1.560e-02,4.540e-02,7.650e-02,1.082e-01,8.040e-02,1.270e-02,1.020e-02,3.700e-02,4.730e-02,0.000e+00,0.000e+00,3.200e-03,8.300e-03,3.780e-02,6.470e-02,1.091e-01,1.011e-01
+16.7011,1.294e+00,8.867e-01,1.010e-02,2.120e-02,3.800e-02,8.310e-02,8.670e-02,8.920e-02,1.240e-02,1.080e-02,3.120e-02,5.290e-02,0.000e+00,0.000e+00,2.400e-03,8.200e-03,3.110e-02,7.150e-02,8.580e-02,1.090e-01
+16.7344,1.274e+00,8.948e-01,1.060e-02,2.130e-02,3.780e-02,8.040e-02,8.750e-02,8.660e-02,1.280e-02,1.130e-02,3.180e-02,4.900e-02,0.000e+00,0.000e+00,2.400e-03,8.000e-03,3.050e-02,7.480e-02,8.710e-02,1.053e-01
+16.7677,1.273e+00,9.088e-01,1.110e-02,2.020e-02,3.780e-02,7.950e-02,8.860e-02,8.690e-02,1.330e-02,1.140e-02,3.240e-02,4.820e-02,0.000e+00,0.000e+00,2.500e-03,7.900e-03,3.020e-02,7.440e-02,8.890e-02,1.075e-01
+16.8009,1.181e+00,9.058e-01,1.150e-02,1.650e-02,3.760e-02,6.920e-02,8.680e-02,8.350e-02,1.240e-02,9.300e-03,3.280e-02,3.960e-02,0.000e+00,0.000e+00,2.700e-03,6.300e-03,2.940e-02,6.320e-02,8.950e-02,1.000e-01
+16.8342,1.172e+00,9.174e-01,1.190e-02,1.420e-02,3.770e-02,6.380e-02,8.700e-02,8.310e-02,1.210e-02,8.100e-03,3.350e-02,3.510e-02,0.000e+00,0.000e+00,2.900e-03,5.500e-03,2.880e-02,5.940e-02,9.150e-02,1.041e-01
+16.8675,1.031e+00,9.370e-01,1.250e-02,1.220e-02,3.820e-02,5.590e-02,8.790e-02,7.520e-02,1.200e-02,7.400e-03,3.450e-02,3.170e-02,0.000e+00,0.000e+00,3.100e-03,4.600e-03,2.870e-02,4.870e-02,9.440e-02,9.310e-02
+16.9007,9.523e-01,9.773e-01,1.330e-02,1.130e-02,3.940e-02,5.160e-02,9.040e-02,7.140e-02,1.220e-02,7.100e-03,3.610e-02,3.070e-02,0.000e+00,0.000e+00,3.500e-03,4.100e-03,2.950e-02,4.090e-02,1.000e-01,8.650e-02
+16.9340,9.752e-01,1.037e+00,1.450e-02,1.250e-02,4.050e-02,5.050e-02,9.510e-02,7.410e-02,1.260e-02,8.900e-03,3.870e-02,3.200e-02,0.000e+00,0.000e+00,3.900e-03,4.000e-03,3.050e-02,4.060e-02,1.068e-01,8.960e-02
+16.9673,1.008e+00,1.098e+00,1.590e-02,1.420e-02,4.080e-02,5.070e-02,1.014e-01,7.450e-02,1.350e-02,1.130e-02,4.210e-02,3.280e-02,0.000e+00,0.000e+00,4.300e-03,4.200e-03,3.090e-02,4.300e-02,1.128e-01,9.370e-02
+17.0005,9.752e-01,1.073e+00,1.590e-02,1.300e-02,3.790e-02,4.830e-02,1.008e-01,7.190e-02,1.330e-02,9.000e-03,4.280e-02,3.270e-02,0.000e+00,0.000e+00,4.400e-03,4.100e-03,2.890e-02,3.840e-02,1.094e-01,9.270e-02
+17.0338,9.956e-01,1.002e+00,1.520e-02,1.330e-02,3.550e-02,4.860e-02,9.550e-02,7.280e-02,1.210e-02,8.900e-03,4.120e-02,3.420e-02,0.000e+00,0.000e+00,4.300e-03,4.300e-03,2.690e-02,3.750e-02,1.019e-01,9.660e-02
+17.0671,1.002e+00,9.459e-01,1.500e-02,1.380e-02,3.530e-02,4.840e-02,8.990e-02,7.280e-02,1.110e-02,9.100e-03,4.050e-02,3.480e-02,0.000e+00,0.000e+00,4.300e-03,4.400e-03,2.570e-02,3.700e-02,9.690e-02,9.750e-02
+17.1003,9.952e-01,9.229e-01,1.490e-02,1.430e-02,3.430e-02,4.690e-02,8.690e-02,7.140e-02,1.080e-02,9.300e-03,3.990e-02,3.490e-02,0.000e+00,0.000e+00,4.300e-03,4.500e-03,2.550e-02,3.460e-02,9.520e-02,9.780e-02
+17.1336,1.023e+00,8.921e-01,1.490e-02,1.520e-02,3.400e-02,4.730e-02,8.210e-02,7.160e-02,9.700e-03,9.500e-03,4.000e-02,3.610e-02,0.000e+00,0.000e+00,4.400e-03,4.900e-03,2.510e-02,3.420e-02,9.260e-02,1.011e-01
+17.1669,1.081e+00,8.670e-01,1.450e-02,1.640e-02,3.340e-02,4.920e-02,7.910e-02,7.380e-02,9.200e-03,1.010e-02,3.920e-02,3.820e-02,0.000e+00,0.000e+00,4.400e-03,5.400e-03,2.480e-02,3.570e-02,9.160e-02,1.074e-01
+17.2001,1.099e+00,8.540e-01,1.440e-02,1.700e-02,3.320e-02,4.840e-02,7.750e-02,7.580e-02,9.000e-03,1.180e-02,3.890e-02,3.950e-02,0.000e+00,0.000e+00,4.400e-03,5.600e-03,2.480e-02,3.470e-02,9.120e-02,1.070e-01
+17.2334,1.064e+00,8.405e-01,1.420e-02,1.730e-02,3.280e-02,4.410e-02,7.670e-02,7.480e-02,8.800e-03,1.240e-02,3.790e-02,3.980e-02,0.000e+00,0.000e+00,4.400e-03,5.300e-03,2.480e-02,3.180e-02,9.100e-02,1.030e-01
+17.2667,1.083e+00,8.326e-01,1.390e-02,1.790e-02,3.210e-02,4.270e-02,7.700e-02,7.710e-02,8.800e-03,1.350e-02,3.690e-02,4.140e-02,0.000e+00,0.000e+00,4.300e-03,5.600e-03,2.520e-02,3.120e-02,9.180e-02,1.045e-01
+17.2999,1.087e+00,8.502e-01,1.350e-02,1.860e-02,3.210e-02,4.160e-02,8.040e-02,7.620e-02,8.700e-03,1.290e-02,3.640e-02,4.300e-02,0.000e+00,0.000e+00,4.400e-03,6.000e-03,2.610e-02,3.070e-02,9.610e-02,1.061e-01
+17.3332,1.096e+00,9.024e-01,1.350e-02,1.920e-02,3.280e-02,4.090e-02,8.790e-02,7.650e-02,9.000e-03,1.300e-02,3.810e-02,4.440e-02,0.000e+00,0.000e+00,4.700e-03,6.400e-03,2.830e-02,3.040e-02,1.053e-01,1.077e-01
+17.3665,1.085e+00,9.146e-01,1.400e-02,1.960e-02,3.300e-02,4.000e-02,9.000e-02,7.540e-02,9.500e-03,1.290e-02,3.870e-02,4.520e-02,0.000e+00,0.000e+00,4.900e-03,6.900e-03,2.900e-02,2.960e-02,1.079e-01,1.077e-01
+17.3997,1.061e+00,9.445e-01,1.470e-02,1.980e-02,3.390e-02,3.900e-02,9.400e-02,7.350e-02,1.010e-02,1.250e-02,3.920e-02,4.550e-02,0.000e+00,0.000e+00,5.000e-03,7.200e-03,2.970e-02,2.900e-02,1.123e-01,1.065e-01
+17.4330,1.056e+00,9.767e-01,1.550e-02,1.960e-02,3.490e-02,3.790e-02,9.780e-02,7.340e-02,1.090e-02,1.220e-02,4.010e-02,4.580e-02,0.000e+00,0.000e+00,5.200e-03,7.400e-03,3.040e-02,2.890e-02,1.167e-01,1.068e-01
+17.4663,1.010e+00,9.552e-01,1.530e-02,1.840e-02,3.520e-02,3.590e-02,9.770e-02,7.140e-02,1.120e-02,1.160e-02,3.800e-02,4.380e-02,0.000e+00,0.000e+00,4.800e-03,7.100e-03,2.990e-02,2.840e-02,1.140e-01,1.039e-01
+17.4995,9.408e-01,9.042e-01,1.450e-02,1.680e-02,3.510e-02,3.360e-02,9.430e-02,6.770e-02,1.070e-02,1.060e-02,3.460e-02,4.020e-02,0.000e+00,0.000e+00,4.200e-03,6.400e-03,2.880e-02,2.740e-02,1.064e-01,9.900e-02
+17.5328,8.702e-01,9.701e-01,1.470e-02,1.550e-02,3.620e-02,3.160e-02,1.013e-01,6.410e-02,1.200e-02,9.500e-03,3.600e-02,3.670e-02,0.000e+00,0.000e+00,4.500e-03,5.400e-03,3.230e-02,2.630e-02,1.178e-01,9.350e-02
+17.5661,8.267e-01,9.945e-01,1.510e-02,1.450e-02,3.720e-02,3.010e-02,1.041e-01,6.190e-02,1.250e-02,8.700e-03,3.650e-02,3.450e-02,0.000e+00,0.000e+00,4.700e-03,4.600e-03,3.340e-02,2.580e-02,1.202e-01,9.050e-02
+17.5993,8.185e-01,1.019e+00,1.560e-02,1.410e-02,3.840e-02,2.930e-02,1.069e-01,6.200e-02,1.310e-02,8.300e-03,3.720e-02,3.410e-02,0.000e+00,0.000e+00,5.000e-03,4.300e-03,3.440e-02,2.600e-02,1.228e-01,9.150e-02
+17.6326,8.222e-01,1.022e+00,1.580e-02,1.380e-02,3.900e-02,2.910e-02,1.072e-01,6.320e-02,1.360e-02,8.200e-03,3.700e-02,3.390e-02,0.000e+00,0.000e+00,5.100e-03,4.200e-03,3.490e-02,2.650e-02,1.218e-01,9.360e-02
+17.6659,8.014e-01,9.649e-01,1.560e-02,1.310e-02,3.810e-02,2.870e-02,1.011e-01,6.240e-02,1.370e-02,7.900e-03,3.530e-02,3.280e-02,0.000e+00,0.000e+00,5.100e-03,4.000e-03,3.560e-02,2.640e-02,1.090e-01,9.190e-02
+17.6991,7.868e-01,9.248e-01,1.540e-02,1.240e-02,3.780e-02,2.850e-02,9.690e-02,6.340e-02,1.390e-02,8.800e-03,3.410e-02,3.090e-02,0.000e+00,0.000e+00,5.200e-03,3.700e-03,3.590e-02,2.610e-02,9.980e-02,9.150e-02
+17.7324,8.713e-01,9.455e-01,1.580e-02,1.240e-02,3.900e-02,3.120e-02,9.920e-02,7.340e-02,1.460e-02,1.070e-02,3.480e-02,3.140e-02,0.000e+00,0.000e+00,5.600e-03,3.600e-03,3.610e-02,2.780e-02,1.019e-01,1.056e-01
+17.7657,8.127e-01,9.659e-01,1.630e-02,1.220e-02,4.020e-02,2.980e-02,1.017e-01,6.890e-02,1.520e-02,1.050e-02,3.550e-02,3.010e-02,0.000e+00,0.000e+00,6.000e-03,3.600e-03,3.580e-02,2.690e-02,1.042e-01,9.610e-02
+17.7989,8.337e-01,9.788e-01,1.680e-02,1.250e-02,4.110e-02,3.070e-02,1.033e-01,7.130e-02,1.570e-02,1.070e-02,3.610e-02,3.030e-02,0.000e+00,0.000e+00,6.600e-03,3.700e-03,3.430e-02,2.730e-02,1.061e-01,9.870e-02
+17.8322,8.577e-01,9.981e-01,1.740e-02,1.290e-02,4.300e-02,3.170e-02,1.056e-01,7.410e-02,1.630e-02,1.090e-02,3.710e-02,3.060e-02,0.000e+00,0.000e+00,7.400e-03,3.800e-03,3.280e-02,2.810e-02,1.086e-01,1.018e-01
+17.8655,8.827e-01,1.082e+00,1.850e-02,1.330e-02,4.740e-02,3.300e-02,1.138e-01,7.660e-02,1.780e-02,1.130e-02,4.130e-02,3.100e-02,0.000e+00,0.000e+00,9.100e-03,3.900e-03,3.260e-02,2.920e-02,1.190e-01,1.046e-01
+17.8987,9.070e-01,1.145e+00,1.930e-02,1.370e-02,5.100e-02,3.410e-02,1.199e-01,7.890e-02,1.920e-02,1.170e-02,4.420e-02,3.140e-02,0.000e+00,0.000e+00,1.030e-02,4.100e-03,3.280e-02,3.020e-02,1.260e-01,1.073e-01
+17.9320,9.340e-01,1.187e+00,1.980e-02,1.430e-02,5.380e-02,3.570e-02,1.244e-01,8.130e-02,2.030e-02,1.210e-02,4.580e-02,3.200e-02,0.000e+00,0.000e+00,1.110e-02,4.200e-03,3.330e-02,3.160e-02,1.305e-01,1.101e-01
+17.9653,9.610e-01,1.193e+00,1.980e-02,1.490e-02,5.480e-02,3.720e-02,1.250e-01,8.340e-02,2.110e-02,1.270e-02,4.550e-02,3.260e-02,0.000e+00,0.000e+00,1.150e-02,4.500e-03,3.360e-02,3.330e-02,1.305e-01,1.124e-01
+17.9985,9.677e-01,1.105e+00,1.820e-02,1.550e-02,5.170e-02,3.790e-02,1.158e-01,8.370e-02,2.060e-02,1.320e-02,4.090e-02,3.280e-02,0.000e+00,0.000e+00,1.090e-02,4.700e-03,3.220e-02,3.450e-02,1.189e-01,1.108e-01
+18.0318,9.595e-01,1.030e+00,1.680e-02,1.580e-02,4.910e-02,3.820e-02,1.071e-01,8.170e-02,1.980e-02,1.390e-02,3.730e-02,3.290e-02,0.000e+00,0.000e+00,1.040e-02,5.200e-03,3.060e-02,3.530e-02,1.090e-01,1.060e-01
+18.0651,9.285e-01,9.459e-01,1.520e-02,1.600e-02,4.550e-02,3.740e-02,9.710e-02,7.800e-02,1.840e-02,1.440e-02,3.370e-02,3.250e-02,0.000e+00,0.000e+00,9.700e-03,5.500e-03,2.900e-02,3.540e-02,9.900e-02,9.640e-02
+18.0983,9.453e-01,8.782e-01,1.380e-02,1.650e-02,4.250e-02,3.800e-02,8.830e-02,7.870e-02,1.690e-02,1.520e-02,3.090e-02,3.290e-02,0.000e+00,0.000e+00,9.100e-03,5.900e-03,2.780e-02,3.550e-02,9.100e-02,9.810e-02
+18.1316,9.609e-01,8.713e-01,1.330e-02,1.690e-02,4.240e-02,3.860e-02,8.680e-02,7.930e-02,1.650e-02,1.590e-02,3.040e-02,3.340e-02,0.000e+00,0.000e+00,8.900e-03,6.400e-03,2.810e-02,3.500e-02,9.140e-02,1.001e-01
+18.1649,9.687e-01,8.687e-01,1.300e-02,1.720e-02,4.260e-02,3.870e-02,8.540e-02,7.980e-02,1.640e-02,1.660e-02,2.960e-02,3.350e-02,0.000e+00,0.000e+00,8.600e-03,6.800e-03,2.940e-02,3.390e-02,9.180e-02,1.014e-01
+18.1982,9.523e-01,8.611e-01,1.280e-02,1.700e-02,4.210e-02,3.810e-02,8.350e-02,7.880e-02,1.650e-02,1.720e-02,2.820e-02,3.290e-02,0.000e+00,0.000e+00,7.900e-03,7.000e-03,3.160e-02,3.080e-02,9.240e-02,1.002e-01
+18.2314,9.585e-01,8.376e-01,1.250e-02,1.710e-02,4.200e-02,3.860e-02,8.060e-02,7.950e-02,1.630e-02,1.830e-02,2.710e-02,3.330e-02,0.000e+00,0.000e+00,6.500e-03,7.400e-03,3.160e-02,2.900e-02,9.170e-02,1.010e-01
+18.2647,1.000e+00,8.461e-01,1.250e-02,1.790e-02,4.320e-02,4.020e-02,8.050e-02,8.270e-02,1.660e-02,2.010e-02,2.710e-02,3.480e-02,0.000e+00,0.000e+00,6.100e-03,7.900e-03,3.240e-02,2.930e-02,9.390e-02,1.056e-01
+18.2980,1.064e+00,8.961e-01,1.280e-02,1.960e-02,4.590e-02,4.190e-02,8.380e-02,8.790e-02,1.740e-02,2.270e-02,2.830e-02,3.680e-02,0.000e+00,0.000e+00,6.300e-03,8.600e-03,3.440e-02,3.000e-02,9.910e-02,1.123e-01
+18.3312,1.060e+00,9.503e-01,1.400e-02,2.030e-02,5.330e-02,4.180e-02,8.630e-02,8.800e-02,2.050e-02,2.380e-02,3.000e-02,3.570e-02,0.000e+00,0.000e+00,6.400e-03,8.900e-03,3.620e-02,2.980e-02,1.065e-01,1.120e-01
+18.3645,1.054e+00,1.061e+00,1.660e-02,2.070e-02,7.120e-02,4.170e-02,9.120e-02,8.750e-02,2.780e-02,2.360e-02,3.390e-02,3.510e-02,0.000e+00,0.000e+00,6.600e-03,9.100e-03,3.910e-02,2.960e-02,1.222e-01,1.107e-01
+18.3978,1.034e+00,1.211e+00,1.930e-02,2.060e-02,9.220e-02,4.190e-02,9.800e-02,8.550e-02,3.470e-02,2.230e-02,3.890e-02,3.460e-02,0.000e+00,0.000e+00,6.900e-03,9.000e-03,4.370e-02,2.930e-02,1.392e-01,1.071e-01
+18.4310,9.920e-01,1.260e+00,1.940e-02,1.980e-02,9.600e-02,4.100e-02,1.010e-01,8.130e-02,3.470e-02,2.050e-02,4.080e-02,3.370e-02,0.000e+00,0.000e+00,7.100e-03,8.600e-03,4.630e-02,2.850e-02,1.468e-01,1.011e-01
+18.4643,9.396e-01,1.105e+00,1.590e-02,1.860e-02,7.110e-02,3.960e-02,9.600e-02,7.600e-02,2.490e-02,1.850e-02,3.600e-02,3.260e-02,0.000e+00,0.000e+00,6.800e-03,7.900e-03,4.510e-02,2.740e-02,1.359e-01,9.470e-02
+18.4976,9.401e-01,1.098e+00,1.590e-02,1.820e-02,6.880e-02,3.980e-02,9.630e-02,7.580e-02,2.440e-02,1.760e-02,3.610e-02,3.280e-02,0.000e+00,0.000e+00,7.300e-03,7.600e-03,4.500e-02,2.770e-02,1.387e-01,9.560e-02
+18.5308,9.290e-01,1.042e+00,1.460e-02,1.760e-02,6.360e-02,3.960e-02,9.210e-02,7.500e-02,2.210e-02,1.690e-02,3.430e-02,3.210e-02,0.000e+00,0.000e+00,7.100e-03,7.200e-03,4.330e-02,2.830e-02,1.345e-01,9.540e-02
+18.5641,8.454e-01,9.876e-01,1.350e-02,1.600e-02,5.900e-02,3.620e-02,8.760e-02,6.920e-02,2.030e-02,1.540e-02,3.280e-02,2.670e-02,0.000e+00,0.000e+00,6.700e-03,5.800e-03,4.150e-02,2.920e-02,1.301e-01,8.890e-02
+18.5974,8.473e-01,8.474e-01,1.010e-02,1.560e-02,4.260e-02,3.620e-02,7.790e-02,6.900e-02,1.520e-02,1.550e-02,2.640e-02,2.640e-02,0.000e+00,0.000e+00,6.500e-03,5.700e-03,3.780e-02,3.000e-02,1.149e-01,9.010e-02
+18.6306,8.567e-01,8.527e-01,9.700e-03,1.540e-02,4.210e-02,3.660e-02,7.780e-02,6.930e-02,1.460e-02,1.560e-02,2.660e-02,2.630e-02,0.000e+00,0.000e+00,7.200e-03,5.700e-03,3.790e-02,3.090e-02,1.155e-01,9.230e-02
+18.6639,8.829e-01,8.873e-01,9.600e-03,1.530e-02,4.360e-02,3.790e-02,8.030e-02,7.100e-02,1.460e-02,1.590e-02,2.740e-02,2.680e-02,0.000e+00,0.000e+00,8.200e-03,5.800e-03,3.920e-02,3.250e-02,1.192e-01,9.640e-02
+18.6972,9.240e-01,7.998e-01,8.800e-03,1.540e-02,4.050e-02,4.000e-02,7.070e-02,7.360e-02,1.350e-02,1.640e-02,2.540e-02,2.760e-02,0.000e+00,0.000e+00,6.800e-03,5.900e-03,3.560e-02,3.460e-02,1.085e-01,1.018e-01
+18.7304,9.834e-01,6.773e-01,7.600e-03,1.580e-02,3.460e-02,4.330e-02,5.940e-02,7.760e-02,1.240e-02,1.700e-02,2.200e-02,2.890e-02,0.000e+00,0.000e+00,4.800e-03,6.000e-03,2.990e-02,3.790e-02,9.390e-02,1.094e-01
+18.7637,1.058e+00,6.537e-01,7.000e-03,1.660e-02,3.330e-02,4.710e-02,5.670e-02,8.180e-02,1.180e-02,1.760e-02,2.140e-02,3.050e-02,0.000e+00,0.000e+00,3.900e-03,6.000e-03,2.920e-02,4.220e-02,9.070e-02,1.199e-01
+18.7970,1.080e+00,6.266e-01,6.400e-03,1.680e-02,3.040e-02,4.860e-02,5.440e-02,8.180e-02,1.110e-02,1.770e-02,2.040e-02,3.110e-02,0.000e+00,0.000e+00,3.300e-03,5.900e-03,2.770e-02,4.350e-02,8.690e-02,1.237e-01
+18.8302,1.100e+00,6.292e-01,6.200e-03,1.710e-02,2.870e-02,5.090e-02,5.450e-02,8.150e-02,1.150e-02,1.800e-02,2.030e-02,3.160e-02,0.000e+00,0.000e+00,3.000e-03,5.800e-03,2.720e-02,4.440e-02,8.520e-02,1.277e-01
+18.8635,1.127e+00,5.959e-01,5.600e-03,1.740e-02,2.570e-02,5.420e-02,5.210e-02,8.200e-02,1.040e-02,1.840e-02,1.920e-02,3.250e-02,0.000e+00,0.000e+00,2.600e-03,6.300e-03,2.570e-02,4.570e-02,8.050e-02,1.337e-01
+18.8968,1.214e+00,5.561e-01,5.000e-03,1.860e-02,2.290e-02,6.340e-02,4.910e-02,8.600e-02,9.300e-03,2.120e-02,1.790e-02,3.530e-02,0.000e+00,0.000e+00,2.200e-03,7.800e-03,2.420e-02,4.900e-02,7.550e-02,1.493e-01
