energy,total.dn,total.up,Mn.s.up,Mn.s.dn,Mn.p.up,Mn.p.dn,Mn.d.up,Mn.d.dn,Li.s.up,Li.s.dn,Li.p.up,Li.p.dn,Li.d.up,Li.d.dn,Sb.s.up,Sb.s.dn,Sb.p.up,Sb.p.dn,Sb.d.up,Sb.d.dn
-10.0582,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
-10.0391,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
-10.0200,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
-10.0009,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -9.9818,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -9.9627,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -9.9435,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -9.9244,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -9.9053,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -9.8862,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -9.8671,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -9.8479,0.000e+00,9.600e-03,4.000e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.000e-04,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,5.600e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -9.8288,5.040e-02,1.023e-01,4.700e-03,1.700e-03,0.000e+00,0.000e+00,0.000e+00,0.000e+00,3.200e-03,1.600e-03,3.000e-04,0.000e+00,0.000e+00,0.000e+00,5.920e-02,3.020e-02,0.000e+00,0.000e+00,0.000e+00,0.000e+00
 -9.8097,1.546e-01,1.666e-01,7.600e-03,5.300e-03,0.000e+00,0.000e+00,1.000e-04,0.000e+00,5.000e-03,4.900e-03,4.000e-04,3.000e-04,0.000e+00,0.000e+00,9.670e-02,9.270e-02,1.000e-04,1.000e-04,0.000e+00,0.000e+00
 -9.7906,1.860e-01,1.952e-01,8.900e-03,6.300e-03,2.000e-04,0.000e+00,1.000e-04,0.000e+00,5.800e-03,5.800e-03,6.000e-04,4.000e-04,0.000e+00,0.000e+00,1.136e-01,1.119e-01,1.000e-04,1.000e-04,0.000e+00,0.000e+00
 -9.7715,2.259e-01,2.328e-01,1.050e-02,7.600e-03,2.000e-04,3.000e-04,1.000e-04,0.000e+00,6.600e-03,6.700e-03,9.000e-04,6.000e-04,0.000e+00,0.000e+00,1.357e-01,1.363e-01,3.000e-04,1.000e-04,0.000e+00,0.000e+00
 -9.7524,2.685e-01,2.774e-01,1.250e-02,9.000e-03,3.000e-04,3.000e-04,1.000e-04,0.000e+00,7.800e-03,7.800e-03,1.300e-03,9.000e-04,0.000e+00,0.000e+00,1.620e-01,1.623e-01,4.000e-04,3.000e-04,0.000e+00,0.000e+00
 -9.7332,3.141e-01,3.159e-01,1.410e-02,1.050e-02,5.000e-04,3.000e-04,2.000e-04,1.000e-04,8.600e-03,9.000e-03,1.600e-03,1.400e-03,0.000e+00,0.000e+00,1.850e-01,1.902e-01,4.000e-04,4.000e-04,0.000e+00,0.000e+00
 -9.7141,3.386e-01,3.394e-01,1.510e-02,1.120e-02,5.000e-04,5.000e-04,2.000e-04,1.000e-04,9.100e-03,9.500e-03,2.100e-03,2.000e-03,0.000e+00,0.000e+00,1.994e-01,2.057e-01,5.000e-04,4.000e-04,0.000e+00,1.000e-04
 -9.6950,3.689e-01,3.702e-01,1.630e-02,1.210e-02,7.000e-04,5.000e-04,2.000e-04,1.000e-04,9.500e-03,9.900e-03,2.500e-03,2.300e-03,0.000e+00,0.000e+00,2.181e-01,2.248e-01,9.000e-04,7.000e-04,1.000e-04,1.000e-04
 -9.6759,4.032e-01,4.084e-01,1.800e-02,1.310e-02,7.000e-04,7.000e-04,3.000e-04,1.000e-04,1.010e-02,1.050e-02,3.000e-03,2.600e-03,0.000e+00,0.000e+00,2.411e-01,2.464e-01,1.000e-03,9.000e-04,1.000e-04,1.000e-04
 -9.6568,4.459e-01,4.586e-01,2.020e-02,1.440e-02,9.000e-04,8.000e-04,3.000e-04,1.000e-04,1.080e-02,1.110e-02,3.500e-03,3.200e-03,0.000e+00,0.000e+00,2.715e-01,2.731e-01,1.100e-03,1.000e-03,1.000e-04,1.000e-04
 -9.6377,4.977e-01,5.294e-01,2.340e-02,1.610e-02,1.100e-03,1.000e-03,5.000e-04,1.000e-04,1.170e-02,1.200e-02,4.700e-03,4.000e-03,0.000e+00,0.000e+00,3.143e-01,3.056e-01,1.500e-03,1.100e-03,1.000e-04,1.000e-04
 -9.6185,5.739e-01,5.627e-01,2.470e-02,1.860e-02,1.100e-03,1.200e-03,6.000e-04,2.000e-04,1.210e-02,1.280e-02,5.200e-03,5.000e-03,0.000e+00,0.000e+00,3.348e-01,3.536e-01,1.600e-03,1.500e-03,1.000e-04,1.000e-04
 -9.5994,6.017e-01,5.494e-01,2.360e-02,1.930e-02,1.300e-03,1.200e-03,5.000e-04,2.000e-04,1.200e-02,1.310e-02,5.000e-03,5.800e-03,0.000e+00,0.000e+00,3.278e-01,3.718e-01,1.700e-03,1.500e-03,1.000e-04,1.000e-04
 -9.5803,5.898e-01,5.600e-01,2.370e-02,1.850e-02,1.500e-03,1.400e-03,5.000e-04,3.000e-04,1.180e-02,1.280e-02,5.400e-03,5.600e-03,0.000e+00,0.000e+00,3.351e-01,3.653e-01,1.700e-03,1.700e-03,1.000e-04,1.000e-04
 -9.5612,6.034e-01,5.674e-01,2.370e-02,1.860e-02,1.700e-03,1.600e-03,5.000e-04,3.000e-04,1.180e-02,1.290e-02,5.700e-03,6.100e-03,0.000e+00,0.000e+00,3.404e-01,3.747e-01,1.700e-03,1.700e-03,1.000e-04,1.000e-04
 -9.5421,6.117e-01,5.677e-01,2.330e-02,1.860e-02,2.000e-03,1.800e-03,7.000e-04,3.000e-04,1.180e-02,1.290e-02,5.700e-03,6.300e-03,0.000e+00,0.000e+00,3.415e-01,3.809e-01,1.900e-03,1.900e-03,1.000e-04,1.000e-04
 -9.5229,6.093e-01,5.635e-01,2.260e-02,1.810e-02,2.000e-03,1.800e-03,7.000e-04,3.000e-04,1.170e-02,1.280e-02,5.900e-03,6.100e-03,0.000e+00,0.000e+00,3.399e-01,3.804e-01,1.900e-03,2.100e-03,2.000e-04,1.000e-04
 -9.5038,6.138e-01,5.721e-01,2.260e-02,1.780e-02,2.200e-03,2.000e-03,8.000e-04,3.000e-04,1.170e-02,1.280e-02,5.900e-03,6.300e-03,0.000e+00,0.000e+00,3.460e-01,3.843e-01,2.300e-03,2.100e-03,2.000e-04,1.000e-04
 -9.4847,6.249e-01,5.811e-01,2.260e-02,1.780e-02,2.400e-03,2.200e-03,7.000e-04,3.000e-04,1.170e-02,1.280e-02,5.900e-03,6.500e-03,0.000e+00,0.000e+00,3.523e-01,3.920e-01,2.300e-03,2.300e-03,2.000e-04,1.000e-04
 -9.4656,6.362e-01,5.904e-01,2.260e-02,1.790e-02,2.600e-03,2.400e-03,7.000e-04,3.000e-04,1.180e-02,1.280e-02,6.100e-03,6.800e-03,0.000e+00,0.000e+00,3.588e-01,4.001e-01,2.300e-03,2.300e-03,2.000e-04,1.000e-04
 -9.4465,6.433e-01,5.993e-01,2.260e-02,1.770e-02,2.800e-03,2.700e-03,8.000e-04,3.000e-04,1.200e-02,1.280e-02,6.300e-03,7.200e-03,0.000e+00,0.000e+00,3.651e-01,4.057e-01,2.500e-03,2.300e-03,2.000e-04,1.000e-04
 -9.4274,6.482e-01,6.032e-01,2.220e-02,1.740e-02,3.000e-03,2.700e-03,8.000e-04,5.000e-04,1.190e-02,1.280e-02,6.400e-03,7.200e-03,0.000e+00,0.000e+00,3.687e-01,4.101e-01,2.500e-03,2.400e-03,2.000e-04,1.000e-04
 -9.4082,6.496e-01,6.029e-01,2.170e-02,1.700e-02,3.200e-03,2.900e-03,9.000e-04,5.000e-04,1.170e-02,1.250e-02,6.600e-03,7.400e-03,0.000e+00,0.000e+00,3.697e-01,4.122e-01,2.500e-03,2.400e-03,2.000e-04,1.000e-04
 -9.3891,6.556e-01,6.070e-01,2.140e-02,1.670e-02,3.200e-03,3.100e-03,9.000e-04,5.000e-04,1.170e-02,1.250e-02,6.800e-03,7.400e-03,0.000e+00,0.000e+00,3.734e-01,4.174e-01,2.700e-03,2.600e-03,2.000e-04,2.000e-04
 -9.3700,6.636e-01,6.134e-01,2.110e-02,1.650e-02,3.400e-03,3.300e-03,9.000e-04,6.000e-04,1.170e-02,1.240e-02,7.000e-03,7.900e-03,0.000e+00,0.000e+00,3.784e-01,4.237e-01,2.600e-03,2.600e-03,1.000e-04,2.000e-04
 -9.3509,6.725e-01,6.205e-01,2.090e-02,1.630e-02,3.600e-03,3.500e-03,1.000e-03,6.000e-04,1.160e-02,1.240e-02,7.000e-03,7.900e-03,0.000e+00,0.000e+00,3.840e-01,4.306e-01,2.600e-03,2.800e-03,1.000e-04,2.000e-04
 -9.3318,6.827e-01,6.285e-01,2.070e-02,1.620e-02,3.800e-03,3.700e-03,1.000e-03,7.000e-04,1.160e-02,1.240e-02,7.500e-03,8.300e-03,0.000e+00,0.000e+00,3.901e-01,4.384e-01,3.000e-03,2.800e-03,1.000e-04,2.000e-04
 -9.3126,6.931e-01,6.376e-01,2.060e-02,1.600e-02,4.000e-03,3.900e-03,1.000e-03,7.000e-04,1.160e-02,1.240e-02,7.700e-03,8.600e-03,0.000e+00,0.000e+00,3.969e-01,4.463e-01,3.000e-03,2.800e-03,1.000e-04,2.000e-04
 -9.2935,7.031e-01,6.462e-01,2.040e-02,1.590e-02,4.200e-03,4.100e-03,1.100e-03,7.000e-04,1.160e-02,1.240e-02,7.900e-03,8.800e-03,0.000e+00,0.000e+00,4.034e-01,4.539e-01,3.000e-03,3.100e-03,1.000e-04,2.000e-04
 -9.2744,7.120e-01,6.542e-01,2.020e-02,1.560e-02,4.500e-03,4.300e-03,1.200e-03,8.000e-04,1.160e-02,1.260e-02,8.100e-03,8.800e-03,0.000e+00,0.000e+00,4.095e-01,4.610e-01,3.000e-03,3.100e-03,1.000e-04,2.000e-04
 -9.2553,7.211e-01,6.611e-01,1.990e-02,1.530e-02,4.700e-03,4.500e-03,1.400e-03,8.000e-04,1.160e-02,1.240e-02,8.400e-03,9.100e-03,0.000e+00,0.000e+00,4.152e-01,4.686e-01,3.200e-03,3.000e-03,1.000e-04,1.000e-04
 -9.2362,7.323e-01,6.696e-01,1.960e-02,1.500e-02,4.900e-03,4.800e-03,1.500e-03,9.000e-04,1.160e-02,1.230e-02,8.400e-03,9.500e-03,0.000e+00,0.000e+00,4.220e-01,4.776e-01,3.200e-03,3.200e-03,1.000e-04,2.000e-04
 -9.2171,7.449e-01,6.790e-01,1.930e-02,1.470e-02,5.300e-03,5.000e-03,1.600e-03,1.000e-03,1.160e-02,1.230e-02,8.800e-03,9.900e-03,0.000e+00,0.000e+00,4.296e-01,4.876e-01,3.200e-03,3.400e-03,1.000e-04,2.000e-04
 -9.1979,7.578e-01,6.897e-01,1.900e-02,1.450e-02,5.500e-03,5.200e-03,1.700e-03,1.000e-03,1.160e-02,1.230e-02,8.900e-03,1.000e-02,0.000e+00,0.000e+00,4.378e-01,4.977e-01,3.200e-03,3.400e-03,2.000e-04,2.000e-04
 -9.1788,7.713e-01,7.006e-01,1.870e-02,1.430e-02,5.700e-03,5.400e-03,1.900e-03,1.100e-03,1.160e-02,1.230e-02,9.100e-03,1.040e-02,0.000e+00,0.000e+00,4.464e-01,5.081e-01,3.400e-03,3.400e-03,2.000e-04,2.000e-04
 -9.1597,7.851e-01,7.117e-01,1.840e-02,1.400e-02,5.900e-03,5.800e-03,2.000e-03,1.200e-03,1.160e-02,1.230e-02,9.600e-03,1.070e-02,0.000e+00,0.000e+00,4.550e-01,5.190e-01,3.600e-03,3.400e-03,2.000e-04,2.000e-04
 -9.1406,7.998e-01,7.233e-01,1.820e-02,1.380e-02,6.100e-03,6.000e-03,2.100e-03,1.200e-03,1.160e-02,1.230e-02,9.800e-03,1.110e-02,0.000e+00,0.000e+00,4.639e-01,5.303e-01,3.600e-03,3.400e-03,2.000e-04,2.000e-04
 -9.1215,8.163e-01,7.353e-01,1.790e-02,1.350e-02,6.500e-03,6.200e-03,2.200e-03,1.300e-03,1.160e-02,1.250e-02,9.800e-03,1.140e-02,0.000e+00,0.000e+00,4.732e-01,5.432e-01,3.600e-03,3.400e-03,2.000e-04,2.000e-04
 -9.1023,8.354e-01,7.483e-01,1.760e-02,1.320e-02,6.700e-03,6.600e-03,2.400e-03,1.400e-03,1.150e-02,1.250e-02,1.030e-02,1.190e-02,0.000e+00,0.000e+00,4.833e-01,5.579e-01,3.600e-03,3.600e-03,2.000e-04,2.000e-04
 -9.0832,8.548e-01,7.638e-01,1.720e-02,1.290e-02,7.200e-03,6.800e-03,2.700e-03,1.800e-03,1.170e-02,1.240e-02,1.080e-02,1.220e-02,0.000e+00,0.000e+00,4.952e-01,5.728e-01,3.600e-03,3.700e-03,2.000e-04,2.000e-04
 -9.0641,8.810e-01,7.807e-01,1.690e-02,1.260e-02,7.400e-03,7.500e-03,2.900e-03,2.000e-03,1.170e-02,1.250e-02,1.100e-02,1.290e-02,0.000e+00,0.000e+00,5.081e-01,5.929e-01,3.800e-03,3.700e-03,2.000e-04,2.000e-04
 -9.0450,9.091e-01,7.968e-01,1.660e-02,1.220e-02,7.800e-03,7.900e-03,3.200e-03,2.100e-03,1.170e-02,1.270e-02,1.150e-02,1.320e-02,0.000e+00,0.000e+00,5.203e-01,6.142e-01,3.800e-03,3.700e-03,2.000e-04,2.000e-04
 -9.0259,9.392e-01,8.168e-01,1.620e-02,1.190e-02,8.200e-03,8.300e-03,3.400e-03,2.300e-03,1.180e-02,1.270e-02,1.180e-02,1.410e-02,0.000e+00,0.000e+00,5.355e-01,6.370e-01,3.800e-03,3.700e-03,2.000e-04,2.000e-04
 -9.0068,1.052e+00,8.402e-01,1.580e-02,1.150e-02,8.600e-03,9.500e-03,3.600e-03,2.800e-03,1.180e-02,1.600e-02,1.220e-02,1.510e-02,0.000e+00,0.000e+00,5.533e-01,7.154e-01,3.800e-03,4.000e-03,2.000e-04,5.000e-04
 -8.9876,1.154e+00,8.650e-01,1.540e-02,1.120e-02,9.200e-03,1.050e-02,4.100e-03,3.400e-03,1.200e-02,1.810e-02,1.270e-02,1.620e-02,0.000e+00,0.000e+00,5.719e-01,7.867e-01,3.800e-03,4.200e-03,2.000e-04,5.000e-04
 -8.9685,1.269e+00,8.930e-01,1.500e-02,1.080e-02,9.600e-03,1.200e-02,4.400e-03,4.200e-03,1.200e-02,2.040e-02,1.320e-02,1.800e-02,0.000e+00,0.000e+00,5.930e-01,8.682e-01,3.900e-03,4.600e-03,2.000e-04,5.000e-04
 -8.9494,1.379e+00,9.253e-01,1.460e-02,1.030e-02,1.020e-02,1.320e-02,4.800e-03,4.800e-03,1.220e-02,2.250e-02,1.380e-02,1.950e-02,0.000e+00,0.000e+00,6.171e-01,9.458e-01,3.900e-03,4.800e-03,5.000e-04,5.000e-04
 -8.9303,1.460e+00,1.036e+00,1.410e-02,9.900e-03,1.160e-02,1.400e-02,5.900e-03,5.300e-03,1.510e-02,2.340e-02,1.490e-02,2.110e-02,0.000e+00,0.000e+00,6.931e-01,1.006e+00,4.100e-03,4.900e-03,5.000e-04,5.000e-04
 -8.9112,1.909e+00,1.160e+00,1.360e-02,1.050e-02,1.330e-02,2.000e-02,7.200e-03,6.500e-03,1.800e-02,2.930e-02,1.680e-02,2.780e-02,0.000e+00,0.000e+00,7.784e-01,1.323e+00,4.400e-03,5.900e-03,5.000e-04,8.000e-04
 -8.8920,2.023e+00,1.254e+00,1.310e-02,9.400e-03,1.460e-02,2.150e-02,8.300e-03,7.200e-03,1.990e-02,2.970e-02,1.790e-02,3.000e-02,0.000e+00,0.000e+00,8.443e-01,1.408e+00,4.600e-03,5.600e-03,5.000e-04,9.000e-04
 -8.8729,1.821e+00,1.358e+00,1.260e-02,8.100e-03,1.590e-02,1.830e-02,9.700e-03,7.800e-03,2.220e-02,2.720e-02,1.930e-02,2.740e-02,0.000e+00,0.000e+00,9.170e-01,1.270e+00,4.800e-03,5.100e-03,5.000e-04,7.000e-04
 -8.8538,1.699e+00,1.694e+00,1.330e-02,7.200e-03,2.100e-02,1.620e-02,1.130e-02,8.400e-03,2.650e-02,2.590e-02,2.450e-02,2.570e-02,0.000e+00,0.000e+00,1.151e+00,1.185e+00,5.800e-03,5.100e-03,7.000e-04,7.000e-04
 -8.8347,1.625e+00,1.863e+00,1.250e-02,6.400e-03,2.380e-02,1.490e-02,1.320e-02,9.000e-03,2.810e-02,2.480e-02,2.750e-02,2.510e-02,0.000e+00,0.000e+00,1.272e+00,1.136e+00,5.700e-03,4.800e-03,7.000e-04,6.000e-04
 -8.8156,1.589e+00,1.964e+00,1.110e-02,5.800e-03,2.530e-02,1.390e-02,1.480e-02,9.800e-03,2.870e-02,2.430e-02,2.980e-02,2.490e-02,0.000e+00,0.000e+00,1.347e+00,1.113e+00,5.600e-03,4.800e-03,8.000e-04,6.000e-04
 -8.7965,1.621e+00,1.673e+00,9.500e-03,5.400e-03,1.960e-02,1.390e-02,1.560e-02,1.060e-02,2.560e-02,2.430e-02,2.540e-02,2.610e-02,0.000e+00,0.000e+00,1.147e+00,1.139e+00,4.900e-03,4.900e-03,6.000e-04,5.000e-04
 -8.7773,1.652e+00,1.590e+00,8.300e-03,5.000e-03,1.780e-02,1.370e-02,1.700e-02,1.150e-02,2.460e-02,2.430e-02,2.450e-02,2.730e-02,0.000e+00,0.000e+00,1.092e+00,1.164e+00,4.900e-03,4.700e-03,5.000e-04,5.000e-04
 -8.7582,1.676e+00,1.537e+00,7.500e-03,4.600e-03,1.630e-02,1.340e-02,1.830e-02,1.220e-02,2.380e-02,2.420e-02,2.390e-02,2.850e-02,0.000e+00,0.000e+00,1.057e+00,1.184e+00,4.800e-03,4.800e-03,6.000e-04,5.000e-04
 -8.7391,1.759e+00,1.558e+00,6.900e-03,4.300e-03,1.590e-02,1.360e-02,1.980e-02,1.350e-02,2.380e-02,2.420e-02,2.470e-02,3.070e-02,0.000e+00,0.000e+00,1.074e+00,1.247e+00,4.800e-03,4.700e-03,6.000e-04,7.000e-04
 -8.7200,1.864e+00,1.580e+00,6.300e-03,4.200e-03,1.560e-02,1.420e-02,2.140e-02,1.470e-02,2.380e-02,2.470e-02,2.550e-02,3.380e-02,0.000e+00,0.000e+00,1.093e+00,1.325e+00,4.700e-03,4.700e-03,5.000e-04,8.000e-04
 -8.7009,1.993e+00,1.602e+00,5.700e-03,4.200e-03,1.510e-02,1.500e-02,2.350e-02,1.630e-02,2.360e-02,2.540e-02,2.650e-02,3.710e-02,0.000e+00,0.000e+00,1.111e+00,1.420e+00,4.800e-03,4.800e-03,5.000e-04,9.000e-04
 -8.6818,2.250e+00,1.655e+00,5.300e-03,4.300e-03,1.530e-02,1.660e-02,2.540e-02,1.900e-02,2.380e-02,2.660e-02,2.820e-02,4.390e-02,0.000e+00,0.000e+00,1.151e+00,1.609e+00,4.600e-03,4.700e-03,5.000e-04,9.000e-04
 -8.6626,3.508e+00,1.727e+00,5.100e-03,1.230e-02,1.560e-02,2.460e-02,2.730e-02,2.730e-02,2.410e-02,3.640e-02,3.020e-02,7.500e-02,0.000e+00,0.000e+00,1.204e+00,2.510e+00,4.700e-03,6.700e-03,5.000e-04,1.800e-03
 -8.6435,4.239e+00,1.821e+00,4.800e-03,1.530e-02,1.600e-02,3.030e-02,2.970e-02,3.160e-02,2.440e-02,4.040e-02,3.300e-02,9.380e-02,0.000e+00,0.000e+00,1.273e+00,3.042e+00,4.500e-03,7.000e-03,6.000e-04,2.400e-03
 -8.6244,3.753e+00,1.980e+00,4.600e-03,1.180e-02,1.670e-02,2.660e-02,3.390e-02,3.000e-02,2.490e-02,3.310e-02,3.700e-02,8.300e-02,0.000e+00,0.000e+00,1.390e+00,2.705e+00,4.600e-03,6.300e-03,7.000e-04,1.900e-03
 -8.6053,3.794e+00,2.603e+00,9.100e-03,1.110e-02,2.090e-02,2.680e-02,4.400e-02,3.110e-02,2.970e-02,3.080e-02,5.270e-02,8.530e-02,0.000e+00,0.000e+00,1.829e+00,2.744e+00,5.500e-03,6.000e-03,1.000e-03,1.900e-03
 -8.5862,3.707e+00,3.115e+00,1.240e-02,9.400e-03,2.510e-02,2.590e-02,5.020e-02,3.210e-02,3.310e-02,2.670e-02,6.540e-02,8.410e-02,0.000e+00,0.000e+00,2.194e+00,2.695e+00,6.200e-03,5.600e-03,1.700e-03,1.800e-03
 -8.5670,3.677e+00,4.317e+00,2.110e-02,8.500e-03,3.560e-02,2.510e-02,6.190e-02,3.330e-02,4.220e-02,2.370e-02,9.550e-02,8.440e-02,0.000e+00,0.000e+00,3.046e+00,2.685e+00,7.200e-03,5.200e-03,2.600e-03,1.400e-03
 -8.5479,2.994e+00,3.779e+00,1.550e-02,7.800e-03,3.040e-02,1.950e-02,6.030e-02,2.800e-02,3.400e-02,1.900e-02,8.330e-02,6.760e-02,0.000e+00,0.000e+00,2.679e+00,2.191e+00,6.500e-03,4.300e-03,2.000e-03,1.100e-03
 -8.5288,2.705e+00,3.836e+00,1.420e-02,7.400e-03,3.040e-02,1.700e-02,6.470e-02,2.600e-02,3.140e-02,1.630e-02,8.570e-02,6.070e-02,0.000e+00,0.000e+00,2.731e+00,1.984e+00,6.000e-03,4.200e-03,2.000e-03,1.000e-03
 -8.5097,2.553e+00,3.780e+00,1.270e-02,6.800e-03,2.960e-02,1.460e-02,6.620e-02,2.700e-02,2.780e-02,1.400e-02,8.550e-02,5.650e-02,0.000e+00,0.000e+00,2.702e+00,1.883e+00,5.500e-03,3.600e-03,1.800e-03,1.000e-03
 -8.4906,2.277e+00,3.643e+00,1.120e-02,6.500e-03,2.830e-02,1.270e-02,6.630e-02,2.440e-02,2.400e-02,1.170e-02,8.330e-02,5.060e-02,0.000e+00,0.000e+00,2.614e+00,1.684e+00,5.000e-03,3.100e-03,1.500e-03,1.000e-03
 -8.4715,1.978e+00,3.183e+00,1.020e-02,6.500e-03,2.190e-02,1.100e-02,6.510e-02,2.050e-02,1.960e-02,9.600e-03,7.110e-02,4.400e-02,0.000e+00,0.000e+00,2.292e+00,1.464e+00,4.400e-03,2.800e-03,1.200e-03,9.000e-04
 -8.4523,1.438e+00,2.712e+00,9.700e-03,6.500e-03,1.870e-02,9.700e-03,5.400e-02,1.100e-02,1.620e-02,7.400e-03,6.090e-02,3.340e-02,0.000e+00,0.000e+00,1.956e+00,1.059e+00,3.900e-03,2.400e-03,1.100e-03,8.000e-04
 -8.4332,1.351e+00,1.868e+00,9.200e-03,6.600e-03,1.540e-02,9.000e-03,2.720e-02,1.030e-02,1.190e-02,6.500e-03,4.370e-02,3.080e-02,0.000e+00,0.000e+00,1.343e+00,9.972e-01,3.200e-03,2.400e-03,9.000e-04,8.000e-04
 -8.4141,1.268e+00,1.689e+00,8.900e-03,6.700e-03,1.370e-02,8.200e-03,2.520e-02,9.900e-03,1.010e-02,5.400e-03,3.920e-02,2.890e-02,0.000e+00,0.000e+00,1.219e+00,9.398e-01,3.000e-03,1.900e-03,8.000e-04,8.000e-04
 -8.3950,1.167e+00,1.561e+00,9.000e-03,6.800e-03,1.230e-02,7.500e-03,2.320e-02,9.100e-03,8.900e-03,4.600e-03,3.600e-02,2.630e-02,0.000e+00,0.000e+00,1.129e+00,8.674e-01,2.700e-03,1.800e-03,9.000e-04,8.000e-04
 -8.3759,1.069e+00,1.464e+00,9.100e-03,6.600e-03,1.130e-02,6.800e-03,2.190e-02,8.300e-03,7.900e-03,4.100e-03,3.380e-02,2.400e-02,0.000e+00,0.000e+00,1.060e+00,7.958e-01,2.400e-03,1.600e-03,9.000e-04,5.000e-04
 -8.3567,9.913e-01,1.373e+00,9.300e-03,6.500e-03,1.040e-02,6.300e-03,2.040e-02,7.400e-03,7.000e-03,3.700e-03,3.140e-02,2.200e-02,0.000e+00,0.000e+00,9.967e-01,7.388e-01,2.400e-03,1.500e-03,9.000e-04,5.000e-04
 -8.3376,9.747e-01,1.294e+00,9.500e-03,6.900e-03,9.500e-03,6.000e-03,1.950e-02,7.400e-03,5.900e-03,3.100e-03,2.930e-02,2.140e-02,0.000e+00,0.000e+00,9.421e-01,7.286e-01,2.300e-03,1.500e-03,9.000e-04,6.000e-04
 -8.3185,8.895e-01,1.178e+00,9.600e-03,6.900e-03,8.400e-03,5.400e-03,1.780e-02,6.500e-03,4.800e-03,2.500e-03,2.650e-02,1.900e-02,0.000e+00,0.000e+00,8.599e-01,6.673e-01,2.000e-03,1.100e-03,8.000e-04,6.000e-04
 -8.2994,8.133e-01,1.071e+00,9.300e-03,6.500e-03,7.600e-03,5.100e-03,1.590e-02,5.800e-03,4.100e-03,2.000e-03,2.390e-02,1.740e-02,0.000e+00,0.000e+00,7.830e-01,6.118e-01,1.800e-03,1.100e-03,6.000e-04,6.000e-04
 -8.2803,7.116e-01,1.015e+00,9.400e-03,5.900e-03,7.100e-03,4.400e-03,1.490e-02,5.000e-03,3.700e-03,1.600e-03,2.240e-02,1.510e-02,0.000e+00,0.000e+00,7.430e-01,5.363e-01,1.500e-03,8.000e-04,6.000e-04,6.000e-04
